User_Id,Age,Gender,City,Device_Type,Avg_Session_Time,Pages_Visited,Course_Category,Subscription_Type,Last_Activity_Days,Email_Click_Rate,Previous_Purchases,Support_Tickets,Satisfaction_Score,Churn
301,50,Female,Chennai,Tablet,2.13,14,AI/ML,Basic,23,0.95,5,4,3,0
302,22,Female,Hyderabad,Desktop,28.53,5,Design,Basic,46,0.27,9,2,1,0
303,36,Male,Delhi,Desktop,28.98,3,Design,Premium,7,0.96,2,3,4,0
304,21,Other,Bangalore,Desktop,1.8,11,AI/ML,Basic,17,0.87,2,4,1,1
305,52,Female,Bangalore,Desktop,21.76,19,AI/ML,Premium,24,0.61,3,1,5,0
306,34,Other,Bangalore,Mobile,7.42,19,AI/ML,Free,17,0.76,1,3,1,0
307,45,Other,Delhi,Mobile,21.34,14,Design,Premium,35,0.86,5,0,2,0
308,47,Male,Hyderabad,Tablet,26.19,15,AI/ML,Basic,25,0.8,2,1,1,0
309,46,Male,Chennai,Tablet,3.92,3,Data Science,Premium,19,0.33,1,2,4,0
310,23,Male,Bangalore,Desktop,7.92,3,Web Dev,Basic,19,0.81,8,3,4,0
311,52,Female,Bangalore,Desktop,1.7,9,Web Dev,Premium,38,0.31,0,1,4,0
312,58,Other,Hyderabad,Tablet,2.27,11,AI/ML,Basic,39,0.87,3,1,4,0
313,54,Female,Bangalore,Tablet,1.86,15,Business,Free,23,0.26,8,3,1,0
314,41,Female,Bangalore,Tablet,24.22,17,Design,Premium,19,0.57,4,2,4,1
315,46,Male,Delhi,Tablet,9.65,12,Web Dev,Free,44,0.69,5,1,2,1
316,48,Other,Mumbai,Desktop,15.3,17,Data Science,Free,3,0.43,3,3,3,1
317,52,Other,Hyderabad,Tablet,23.85,9,Business,Free,21,0.78,9,1,4,0
318,50,Male,Hyderabad,Mobile,15.35,13,Business,Basic,24,0.93,5,0,5,1
319,38,Other,Hyderabad,Desktop,13.45,8,Data Science,Basic,20,0.19,6,3,3,0
320,49,Male,Delhi,Mobile,1.34,6,Design,Free,17,0.03,5,3,1,0
321,40,Female,Delhi,Tablet,17.47,7,Design,Premium,44,0.63,5,1,2,1
322,50,Female,Chennai,Mobile,4.62,1,AI/ML,Basic,45,0.6,2,3,2,0
323,20,Male,Delhi,Tablet,23.17,10,Data Science,Basic,8,0.34,7,0,5,0
324,35,Female,Hyderabad,Mobile,8.47,15,Data Science,Free,43,0.79,7,2,4,1
325,42,Female,Chennai,Desktop,20.55,14,Data Science,Basic,8,0.83,3,0,5,1
326,59,Male,Mumbai,Mobile,19.74,4,AI/ML,Premium,58,0.33,7,3,4,0
327,48,Female,Bangalore,Desktop,18.88,4,Web Dev,Basic,32,0.68,8,3,4,0
328,20,Other,Bangalore,Mobile,8.74,9,Design,Basic,40,0.64,4,1,2,0
329,57,Female,Chennai,Mobile,8.75,15,AI/ML,Premium,6,0.34,2,4,2,0
330,41,Male,Mumbai,Desktop,26.03,12,AI/ML,Premium,32,0.97,6,4,4,0
331,49,Other,Bangalore,Desktop,1.37,9,AI/ML,Basic,1,0.35,3,2,2,0
332,39,Other,Chennai,Tablet,6.26,3,Data Science,Premium,49,0.62,7,1,2,1
333,40,Female,Delhi,Desktop,18.69,15,AI/ML,Basic,7,0.38,2,0,2,1
334,19,Other,Hyderabad,Desktop,24.69,11,Web Dev,Premium,32,0.01,0,1,4,0
335,44,Male,Mumbai,Tablet,11.39,6,Business,Free,58,0.09,4,1,4,1
336,59,Other,Bangalore,Desktop,19.95,15,AI/ML,Basic,34,0.23,5,0,3,0
337,19,Female,Hyderabad,Desktop,17.16,7,Web Dev,Free,28,0.81,8,1,2,1
338,43,Female,Chennai,Mobile,2.87,19,Data Science,Basic,31,0.44,2,3,4,0
339,34,Other,Bangalore,Tablet,19.03,14,Business,Premium,0,0.59,5,2,2,0
340,57,Male,Hyderabad,Tablet,24.6,4,Design,Free,52,0.94,7,4,3,1
341,50,Male,Delhi,Mobile,29.78,1,Design,Basic,30,0.15,9,0,3,1
342,26,Female,Mumbai,Tablet,1.86,13,Data Science,Premium,51,0.86,3,4,1,1
343,56,Female,Chennai,Mobile,20.14,11,Data Science,Premium,34,0.38,9,3,4,0
344,46,Male,Bangalore,Desktop,13.02,18,Design,Free,39,0.34,9,4,3,1
345,59,Other,Delhi,Tablet,1.28,9,Data Science,Basic,43,0.63,5,3,4,0
346,43,Other,Mumbai,Desktop,18.82,11,Design,Free,38,0.9,2,4,4,0
347,52,Other,Mumbai,Tablet,4.55,6,Data Science,Basic,19,0.35,9,2,2,1
348,42,Other,Delhi,Desktop,11.98,16,Design,Premium,32,0.76,8,3,4,0
349,41,Male,Bangalore,Tablet,8.58,5,Web Dev,Premium,22,0.02,5,0,2,0
350,30,Female,Mumbai,Tablet,11.47,1,Data Science,Premium,2,0.62,1,0,2,0
351,24,Female,Chennai,Desktop,15.29,14,Design,Basic,52,0.63,6,1,2,0
352,53,Other,Hyderabad,Mobile,11.42,19,Data Science,Basic,11,0.56,6,1,5,0
353,37,Male,Chennai,Tablet,17.03,6,Design,Premium,7,0.94,0,2,4,0
354,18,Male,Mumbai,Mobile,7.92,12,Design,Basic,40,0.94,3,4,3,0
355,25,Other,Hyderabad,Mobile,19.43,7,Business,Basic,46,0.34,0,4,4,0
356,33,Other,Delhi,Mobile,25.76,10,Data Science,Premium,57,0.46,5,3,1,0
357,31,Other,Hyderabad,Mobile,7.5,10,Web Dev,Premium,10,0.79,4,2,4,0
358,29,Female,Hyderabad,Mobile,15.73,13,AI/ML,Basic,25,0.84,2,3,5,0
359,40,Other,Hyderabad,Mobile,19.81,7,AI/ML,Basic,22,0.42,8,0,1,0
360,32,Female,Mumbai,Tablet,17.37,19,Data Science,Free,37,0.35,8,0,1,1
361,45,Male,Bangalore,Mobile,11.6,1,Design,Basic,4,0.82,5,4,2,0
362,51,Male,Mumbai,Tablet,19.62,15,Design,Free,31,0.38,5,1,3,0
363,19,Female,Bangalore,Tablet,1.82,14,Web Dev,Basic,4,0.41,8,1,1,0
364,49,Female,Delhi,Tablet,11.73,13,Data Science,Free,47,0.14,1,0,5,0
365,40,Female,Delhi,Desktop,16.45,7,AI/ML,Free,14,0.54,0,3,3,0
366,39,Female,Delhi,Mobile,1.6,12,Web Dev,Premium,42,0.33,9,4,4,0
367,42,Other,Delhi,Desktop,15.72,8,Data Science,Basic,51,0.59,2,3,5,0
368,39,Male,Delhi,Mobile,19.97,15,Data Science,Premium,22,0.45,7,1,3,0
369,39,Other,Chennai,Desktop,23.02,17,Data Science,Premium,48,0.75,1,2,5,0
370,59,Female,Mumbai,Tablet,4.29,12,Business,Basic,27,0.28,7,1,1,0
371,23,Other,Bangalore,Desktop,29.73,13,Web Dev,Premium,18,0.17,9,3,2,0
372,32,Other,Delhi,Tablet,18.58,8,Data Science,Premium,53,0.7,5,1,2,0
373,54,Male,Chennai,Desktop,11.53,10,Web Dev,Premium,57,0.38,3,1,3,0
374,50,Other,Chennai,Mobile,8.22,7,AI/ML,Premium,16,0.56,3,1,2,1
375,25,Male,Chennai,Mobile,17.61,2,Data Science,Free,14,0.94,6,1,1,0
376,22,Female,Mumbai,Desktop,26.57,16,Design,Basic,12,0.48,6,4,5,0
377,56,Other,Delhi,Desktop,16.1,4,Data Science,Basic,22,0.15,8,0,2,0
378,21,Female,Chennai,Mobile,20.18,6,Data Science,Premium,17,0.43,3,1,1,0
379,23,Male,Chennai,Desktop,11.37,7,Web Dev,Basic,22,0.48,8,1,5,1
380,49,Female,Delhi,Desktop,12.26,19,Web Dev,Free,15,0.77,3,4,1,1
381,47,Female,Mumbai,Mobile,9.3,4,Business,Premium,19,0.2,1,4,3,0
382,52,Male,Chennai,Tablet,21.46,10,Data Science,Premium,24,0.35,6,2,5,1
383,57,Female,Bangalore,Mobile,11.42,4,AI/ML,Premium,31,0.05,8,4,5,0
384,33,Female,Hyderabad,Mobile,6.53,5,Web Dev,Free,20,0.7,9,2,1,0
385,30,Female,Hyderabad,Desktop,11.71,14,Business,Basic,0,0.74,1,2,2,0
386,59,Other,Hyderabad,Mobile,25.76,11,Design,Free,27,0.46,5,1,3,0
387,47,Female,Mumbai,Mobile,22.41,2,Design,Basic,26,0.54,5,3,2,0
388,36,Male,Chennai,Desktop,10.7,9,Business,Free,51,0.75,9,1,4,0
389,34,Other,Hyderabad,Desktop,27.3,12,Design,Free,26,0.27,2,0,3,1
390,36,Other,Hyderabad,Tablet,3.17,1,Data Science,Premium,44,0.61,7,2,3,0
391,45,Male,Delhi,Mobile,2.44,15,Web Dev,Premium,35,0.96,4,3,1,1
392,43,Female,Chennai,Tablet,4.7,6,AI/ML,Premium,11,0.66,3,4,1,1
393,54,Other,Chennai,Tablet,4.38,17,Design,Free,14,0.08,3,4,3,0
394,43,Other,Delhi,Tablet,3.55,15,Data Science,Free,19,0.29,4,4,3,0
395,40,Other,Chennai,Tablet,20.18,14,Web Dev,Basic,43,0.52,9,3,5,0
396,26,Female,Bangalore,Mobile,18.42,19,Data Science,Free,18,0.07,3,4,2,1
397,29,Other,Mumbai,Mobile,19.78,9,Data Science,Basic,50,0.68,5,4,1,1
398,18,Male,Delhi,Mobile,20.96,3,Web Dev,Premium,25,0.65,7,2,5,0
399,18,Female,Hyderabad,Tablet,22.95,15,Design,Premium,46,0.88,1,4,4,0
400,51,Male,Chennai,Desktop,7.01,17,Design,Free,20,0.5,6,3,3,0
401,49,Male,Bangalore,Mobile,19.05,2,Data Science,Basic,36,0.69,5,4,1,0
402,42,Other,Bangalore,Tablet,17.82,4,Business,Basic,42,0.18,3,1,3,0
403,57,Other,Mumbai,Tablet,28.37,14,Design,Premium,49,0,1,2,5,0
404,18,Other,Bangalore,Tablet,7.74,11,Data Science,Free,9,0.17,0,0,3,0
405,33,Male,Chennai,Tablet,2.7,12,AI/ML,Basic,27,0.06,7,1,3,0
406,56,Female,Chennai,Tablet,19.95,16,AI/ML,Basic,25,0.43,7,0,5,0
407,22,Other,Bangalore,Tablet,22.47,12,Business,Basic,12,0.47,8,3,2,0
408,39,Other,Chennai,Mobile,9.21,2,Data Science,Premium,24,0.64,4,0,5,1
409,46,Male,Chennai,Desktop,17.55,7,AI/ML,Free,50,0.14,8,0,3,0
410,20,Female,Hyderabad,Mobile,2.73,3,Design,Basic,30,0.21,3,4,2,0
411,29,Male,Delhi,Mobile,28.84,3,Data Science,Free,19,0.8,9,2,5,0
412,43,Other,Chennai,Tablet,4.19,13,Business,Basic,14,0.58,3,0,5,0
413,33,Male,Chennai,Mobile,2.96,7,Business,Premium,17,0.03,4,3,1,1
414,54,Other,Mumbai,Desktop,2.28,5,Design,Free,39,0.85,2,3,5,0
415,39,Female,Delhi,Desktop,13.39,5,AI/ML,Basic,22,0.63,4,3,3,1
416,46,Male,Delhi,Tablet,3.82,6,AI/ML,Premium,2,0.19,4,4,1,1
417,31,Other,Delhi,Desktop,22.59,13,Business,Premium,10,0.25,9,1,2,0
418,45,Other,Bangalore,Tablet,27.07,7,Web Dev,Premium,26,0.55,3,4,1,0
419,22,Other,Hyderabad,Desktop,8.55,2,Business,Basic,36,0.56,4,4,4,1
420,47,Other,Hyderabad,Desktop,19.23,9,Business,Premium,11,0.81,4,0,2,0
421,22,Male,Mumbai,Mobile,2.23,19,Data Science,Premium,32,0.36,8,2,4,1
422,29,Other,Delhi,Desktop,12.21,2,Design,Premium,27,0.55,0,3,3,0
423,33,Male,Delhi,Tablet,9.5,13,Data Science,Premium,5,0.58,6,2,2,0
424,43,Other,Chennai,Desktop,7.63,8,Business,Premium,57,0.56,0,1,2,1
425,43,Male,Bangalore,Desktop,19.7,16,Data Science,Basic,5,0.07,0,2,1,0
426,38,Male,Bangalore,Mobile,4.78,1,AI/ML,Free,43,0.41,2,2,4,0
427,56,Other,Mumbai,Tablet,25.96,11,Business,Basic,20,0.34,4,1,4,0
428,53,Other,Hyderabad,Tablet,20.28,8,AI/ML,Basic,24,0.99,8,1,1,0
429,50,Other,Delhi,Tablet,21.61,1,AI/ML,Basic,46,0.47,8,3,1,0
430,47,Other,Mumbai,Mobile,28.12,7,Design,Free,35,0.44,0,3,1,0
431,54,Female,Bangalore,Desktop,28.33,9,AI/ML,Free,17,0.48,2,1,1,1
432,40,Other,Bangalore,Tablet,17,2,Data Science,Premium,43,0.92,0,1,5,0
433,27,Other,Bangalore,Desktop,15.37,19,Data Science,Free,38,0.61,0,4,1,1
434,22,Other,Delhi,Desktop,10.73,6,Web Dev,Basic,4,0.39,8,3,1,0
435,53,Male,Delhi,Desktop,21.75,5,Design,Premium,22,0.91,1,3,1,0
436,51,Other,Delhi,Mobile,16.61,13,Web Dev,Free,22,0.93,0,4,5,0
437,48,Male,Chennai,Desktop,28.05,10,AI/ML,Basic,22,0.26,5,4,3,1
438,27,Male,Hyderabad,Mobile,7.92,1,Business,Premium,34,0.39,1,3,3,0
439,36,Male,Bangalore,Mobile,10,18,Data Science,Premium,28,0.97,4,4,1,0
440,49,Male,Bangalore,Mobile,10.17,14,Business,Premium,4,0.54,2,3,2,0
441,18,Female,Chennai,Tablet,24.37,12,Web Dev,Basic,16,0.43,9,0,5,0
442,22,Other,Bangalore,Mobile,3.87,6,Web Dev,Premium,37,0.2,4,3,1,0
443,21,Male,Bangalore,Tablet,14.21,14,Data Science,Basic,51,0.38,7,4,5,0
444,33,Other,Delhi,Mobile,13.4,17,Web Dev,Free,1,0.63,5,1,5,0
445,41,Male,Delhi,Mobile,3.12,7,Business,Premium,18,0.04,7,2,3,1
446,33,Female,Hyderabad,Mobile,12.91,3,Web Dev,Free,46,0.08,5,2,4,0
447,19,Male,Bangalore,Mobile,15.89,17,Business,Premium,2,0.01,3,2,4,0
448,45,Other,Mumbai,Desktop,2.89,10,AI/ML,Premium,29,0.22,3,2,4,1
449,49,Other,Bangalore,Desktop,15.79,3,Design,Premium,32,0.18,9,1,1,0
450,44,Female,Bangalore,Mobile,28.82,16,Data Science,Basic,22,0.85,9,2,4,1
451,37,Other,Hyderabad,Desktop,29.39,6,Web Dev,Free,25,0.19,2,0,1,0
452,41,Other,Mumbai,Tablet,16.42,4,Data Science,Premium,29,0.66,7,4,2,1
453,29,Male,Bangalore,Desktop,15.94,9,Web Dev,Premium,18,0.12,9,3,3,1
454,52,Other,Mumbai,Desktop,9.28,7,AI/ML,Basic,38,0.59,8,1,2,1
455,50,Male,Delhi,Desktop,29.92,16,Business,Premium,25,0.44,7,2,1,0
456,50,Female,Delhi,Mobile,8.95,6,Data Science,Basic,31,0.41,8,2,2,0
457,54,Other,Mumbai,Tablet,14.13,12,AI/ML,Premium,41,0.86,9,2,4,0
458,29,Male,Bangalore,Mobile,1.09,3,AI/ML,Free,27,0.17,8,4,2,0
459,20,Other,Mumbai,Tablet,11.13,12,Design,Basic,8,0.6,2,1,5,1
460,18,Male,Mumbai,Mobile,3.07,14,AI/ML,Basic,47,0.82,3,0,5,0
461,50,Female,Delhi,Desktop,22.57,14,Design,Premium,30,0.71,2,3,3,0
462,57,Male,Mumbai,Tablet,17.27,9,AI/ML,Free,14,0.98,4,0,2,0
463,27,Other,Chennai,Desktop,17.59,4,Business,Premium,31,0,8,0,1,0
464,46,Male,Chennai,Tablet,9.31,15,AI/ML,Basic,12,0.88,2,2,3,1
465,30,Other,Delhi,Tablet,24.63,7,Business,Premium,21,0.61,5,1,4,0
466,29,Female,Bangalore,Mobile,1.09,19,Web Dev,Free,39,0,3,2,4,0
467,48,Male,Bangalore,Mobile,10.67,6,AI/ML,Basic,58,0.47,0,3,5,1
468,19,Other,Delhi,Desktop,20.13,19,AI/ML,Free,10,0.77,7,1,3,1
469,52,Other,Bangalore,Desktop,27.33,7,Web Dev,Free,32,0.18,2,0,4,1
470,40,Other,Hyderabad,Tablet,7.8,1,Design,Basic,23,0.68,7,2,2,0
471,34,Male,Chennai,Tablet,16.69,7,Business,Free,39,0.14,4,0,3,1
472,43,Male,Hyderabad,Mobile,16.6,3,Web Dev,Premium,43,0.8,7,3,2,0
473,25,Male,Hyderabad,Mobile,26.35,6,Web Dev,Basic,50,0.57,0,4,2,0
474,46,Female,Hyderabad,Mobile,2.46,6,Data Science,Free,5,0.03,5,3,2,0
475,43,Other,Delhi,Mobile,13.31,11,Web Dev,Free,15,0.09,2,1,3,1
476,27,Other,Hyderabad,Mobile,6.29,2,Design,Premium,29,0.86,4,4,3,0
477,43,Female,Mumbai,Tablet,1.62,6,Design,Premium,29,0.03,3,0,5,0
478,51,Female,Bangalore,Tablet,5.26,18,Design,Premium,13,0.3,8,4,3,1
479,58,Male,Delhi,Desktop,29.32,14,Business,Premium,53,0.57,2,2,1,0
480,24,Male,Mumbai,Tablet,7.23,12,Business,Free,6,0.21,6,0,3,0
481,21,Male,Mumbai,Mobile,28.12,9,AI/ML,Free,2,0.22,3,4,5,1
482,28,Male,Chennai,Tablet,6.95,13,Web Dev,Free,30,0.78,2,3,3,1
483,46,Male,Chennai,Tablet,28.01,1,Design,Basic,9,0.29,9,4,1,0
484,53,Male,Mumbai,Tablet,19.98,8,Web Dev,Free,32,0.04,2,1,3,0
485,42,Female,Chennai,Desktop,4.28,9,AI/ML,Basic,56,0.72,3,0,5,0
486,38,Female,Bangalore,Desktop,17.88,17,AI/ML,Free,37,0.95,6,4,1,0
487,53,Female,Bangalore,Tablet,10.24,13,Design,Premium,36,0.83,8,0,5,0
488,27,Other,Chennai,Tablet,12.11,4,Web Dev,Free,14,0.55,5,3,4,1
489,54,Other,Hyderabad,Mobile,13.76,6,AI/ML,Basic,49,0.42,0,1,2,0
490,26,Male,Mumbai,Desktop,13.26,13,Data Science,Premium,3,0.93,7,0,5,0
491,41,Female,Bangalore,Mobile,20.26,17,Business,Free,36,0.77,1,1,4,1
492,52,Other,Chennai,Mobile,23.28,19,Web Dev,Basic,41,0.57,8,3,3,0
493,52,Other,Chennai,Tablet,10.55,8,Design,Free,3,0.88,2,0,1,1
494,53,Female,Bangalore,Tablet,27.81,17,AI/ML,Premium,9,0.6,9,3,5,0
495,35,Other,Bangalore,Tablet,28.22,17,AI/ML,Basic,51,0.97,6,3,1,0
496,56,Other,Hyderabad,Mobile,2.18,15,AI/ML,Premium,58,0.86,5,1,4,0
497,49,Female,Chennai,Mobile,1.43,1,Business,Basic,21,0.55,8,3,5,0
498,41,Other,Chennai,Mobile,13.33,2,Web Dev,Premium,30,0.92,2,3,3,0
499,40,Female,Delhi,Tablet,18.13,10,AI/ML,Basic,35,0.34,1,4,3,1
500,49,Other,Hyderabad,Tablet,9.06,16,Business,Basic,11,0.7,2,0,3,0
501,54,Female,Bangalore,Tablet,8.52,4,Data Science,Free,8,0.17,3,3,2,0
502,29,Other,Bangalore,Mobile,20.67,8,Web Dev,Premium,27,0.9,4,2,3,0
503,30,Other,Mumbai,Mobile,18.45,16,Design,Free,33,0.25,5,2,2,0
504,40,Female,Bangalore,Desktop,5.85,7,Web Dev,Premium,4,0.95,6,4,5,0
505,42,Other,Chennai,Tablet,26.65,5,AI/ML,Premium,29,0.02,9,3,5,0
506,52,Female,Bangalore,Mobile,20.72,8,Design,Free,15,0.68,2,4,4,0
507,58,Female,Chennai,Desktop,11.51,3,Web Dev,Basic,18,0.15,8,2,4,1
508,47,Other,Chennai,Mobile,20.83,3,Design,Premium,55,0.77,2,0,1,1
509,34,Male,Hyderabad,Mobile,4.27,18,Web Dev,Basic,13,0.49,2,3,5,1
510,37,Other,Bangalore,Tablet,14.58,4,Data Science,Premium,46,0.91,7,4,1,1
511,42,Male,Hyderabad,Desktop,5.9,4,Data Science,Free,50,0.72,9,0,4,1
512,39,Male,Chennai,Mobile,2.2,15,Data Science,Basic,23,0.77,2,4,1,1
513,30,Other,Bangalore,Desktop,10.81,15,Web Dev,Free,55,0.12,6,0,4,0
514,36,Male,Bangalore,Desktop,5.37,4,Design,Premium,49,0.1,0,0,2,0
515,53,Female,Hyderabad,Tablet,19.37,2,Data Science,Free,10,0.85,0,4,4,0
516,29,Female,Hyderabad,Desktop,20.55,3,Business,Premium,12,0.23,4,2,5,0
517,58,Male,Chennai,Tablet,5.31,10,Business,Basic,9,0.87,8,4,5,0
518,36,Female,Chennai,Tablet,1.71,1,Data Science,Basic,28,0.14,7,1,2,0
519,29,Other,Bangalore,Tablet,23.99,18,Data Science,Free,38,0.31,1,3,2,0
520,26,Female,Bangalore,Desktop,1.06,5,AI/ML,Free,26,0.93,7,2,4,0
521,24,Male,Delhi,Mobile,10.97,9,Business,Basic,53,0.84,9,2,5,1
522,45,Other,Delhi,Tablet,15.34,6,Business,Free,58,0.05,8,4,4,1
523,31,Female,Mumbai,Mobile,24.74,19,Data Science,Free,0,0.45,3,3,4,1
524,48,Other,Chennai,Desktop,25.32,9,AI/ML,Basic,31,0.91,8,1,2,0
525,36,Male,Mumbai,Mobile,22.02,18,Design,Premium,17,0.01,3,4,4,1
526,33,Female,Mumbai,Mobile,8.17,15,AI/ML,Free,3,0.11,7,3,4,0
527,22,Other,Hyderabad,Tablet,21.89,15,AI/ML,Free,15,0.65,6,4,2,0
528,52,Other,Hyderabad,Tablet,8.15,14,Business,Basic,17,0.1,6,3,2,0
529,29,Female,Delhi,Tablet,7.22,3,Data Science,Premium,20,0.45,8,2,3,0
530,42,Other,Mumbai,Desktop,16.87,8,Data Science,Premium,50,0.51,7,4,4,1
531,38,Other,Delhi,Mobile,20.69,19,Data Science,Free,46,0.86,9,1,3,0
532,53,Male,Chennai,Desktop,2.54,11,AI/ML,Free,53,0.96,9,3,2,0
533,40,Male,Bangalore,Desktop,2.74,4,AI/ML,Premium,24,0.51,5,1,5,0
534,33,Male,Hyderabad,Desktop,23.74,15,Web Dev,Free,9,0.51,3,1,3,1
535,56,Male,Chennai,Desktop,25.93,10,Design,Premium,6,0.73,4,4,1,0
536,59,Male,Chennai,Tablet,18.53,11,Web Dev,Free,52,0.19,3,3,1,0
537,56,Male,Hyderabad,Mobile,13.44,9,Design,Free,0,0.94,0,0,3,1
538,31,Female,Hyderabad,Tablet,25.51,17,Web Dev,Basic,32,0,5,1,1,0
539,48,Male,Mumbai,Tablet,22.14,9,Web Dev,Premium,32,0,8,3,5,0
540,22,Other,Delhi,Desktop,17.81,9,Web Dev,Premium,18,0.63,6,2,4,0
541,52,Female,Chennai,Tablet,10.27,9,Web Dev,Free,6,0.34,9,1,5,0
542,40,Other,Mumbai,Mobile,6.74,2,AI/ML,Basic,46,0.4,3,1,1,0
543,46,Male,Mumbai,Desktop,13.14,13,Design,Premium,44,0.22,0,1,4,1
544,28,Male,Chennai,Tablet,9.32,1,Web Dev,Free,40,0.41,7,2,1,1
545,35,Other,Chennai,Desktop,10.84,6,Web Dev,Free,13,0.83,1,2,3,0
546,29,Other,Bangalore,Mobile,15.95,6,Data Science,Basic,37,0.7,1,4,5,0
547,26,Other,Delhi,Desktop,5.9,16,AI/ML,Premium,6,0.09,6,0,4,0
548,27,Female,Chennai,Tablet,24.38,12,Business,Premium,45,0.06,7,4,2,0
549,34,Male,Hyderabad,Tablet,5.22,15,Data Science,Free,42,0.51,1,0,5,0
550,55,Other,Bangalore,Mobile,14.95,7,Business,Free,2,0.73,1,1,2,0
551,24,Male,Delhi,Mobile,22.63,2,Web Dev,Basic,10,0.66,3,3,3,1
552,30,Other,Hyderabad,Desktop,15.07,12,Design,Premium,7,0.86,8,1,1,0
553,57,Male,Hyderabad,Tablet,11.47,2,Business,Premium,25,0.13,8,2,3,1
554,59,Female,Delhi,Mobile,14.77,4,Business,Basic,37,0.61,7,0,2,0
555,26,Male,Bangalore,Mobile,25.61,3,Business,Premium,2,0.77,6,1,4,1
556,44,Other,Hyderabad,Tablet,29.72,2,Design,Basic,28,0.94,7,0,3,0
557,19,Male,Mumbai,Mobile,19.3,18,Data Science,Premium,11,0.1,6,4,1,0
558,22,Female,Delhi,Mobile,24.01,3,AI/ML,Basic,17,0.24,2,2,4,0
559,46,Female,Delhi,Tablet,1.42,10,Design,Basic,56,0.35,3,2,4,0
560,54,Male,Chennai,Mobile,26.53,12,Data Science,Free,42,0.54,1,3,1,1
561,55,Other,Bangalore,Tablet,28.67,4,Web Dev,Premium,6,0.41,7,1,4,0
562,36,Female,Mumbai,Tablet,17.68,7,Data Science,Free,29,0.86,7,2,5,0
563,25,Female,Mumbai,Desktop,22.86,19,Business,Basic,41,0.95,6,3,4,0
564,18,Male,Chennai,Tablet,15.87,8,Data Science,Basic,47,0.07,8,2,2,0
565,39,Female,Hyderabad,Mobile,9.3,3,Data Science,Basic,57,0.7,6,4,5,0
566,34,Female,Hyderabad,Desktop,25.72,15,Web Dev,Premium,15,0.11,2,1,3,0
567,24,Other,Mumbai,Desktop,18.31,8,Web Dev,Free,46,0.9,7,1,4,1
568,42,Other,Bangalore,Mobile,17.8,18,Data Science,Basic,44,0.14,2,0,1,1
569,21,Other,Hyderabad,Desktop,20.11,14,Design,Premium,24,0.99,0,3,5,0
570,53,Male,Delhi,Mobile,25.82,19,Web Dev,Basic,3,0.43,0,4,4,0
571,23,Female,Chennai,Desktop,22.23,4,Business,Basic,3,0.38,3,0,2,0
572,48,Male,Bangalore,Mobile,7.12,3,Design,Basic,37,0.59,1,4,4,0
573,36,Female,Hyderabad,Tablet,14.54,9,Data Science,Basic,49,0.39,9,0,4,0
574,56,Female,Mumbai,Tablet,29.43,10,Business,Free,57,0.23,7,0,5,0
575,44,Female,Chennai,Desktop,17.08,8,Business,Basic,0,0.63,0,1,2,0
576,27,Other,Hyderabad,Desktop,28.21,2,Design,Basic,41,0.73,5,4,4,1
577,43,Male,Mumbai,Tablet,24.59,1,Data Science,Free,2,0.95,3,3,5,0
578,36,Male,Hyderabad,Mobile,20.31,4,Business,Free,27,0.41,7,3,1,0
579,56,Female,Chennai,Desktop,11.13,16,Web Dev,Basic,45,0.71,2,0,4,0
580,20,Male,Delhi,Tablet,9.83,5,Web Dev,Free,10,0.83,4,0,3,0
581,30,Other,Delhi,Desktop,19.66,18,Design,Free,36,0.83,6,4,1,1
582,45,Male,Mumbai,Tablet,13.54,14,Web Dev,Free,1,0.03,0,1,4,0
583,37,Female,Delhi,Tablet,24.16,13,AI/ML,Free,8,0.36,3,1,1,0
584,45,Other,Chennai,Tablet,23.05,16,Data Science,Basic,16,0.01,1,4,3,1
585,25,Other,Mumbai,Mobile,10.05,15,Business,Premium,31,0.56,3,4,1,1
586,58,Female,Hyderabad,Desktop,21.38,19,Business,Premium,50,0.87,1,1,4,0
587,56,Male,Bangalore,Mobile,15.34,4,Design,Basic,30,0.81,1,0,3,0
588,18,Female,Hyderabad,Mobile,10.38,19,Design,Premium,20,0.81,9,1,2,1
589,20,Male,Chennai,Tablet,12.98,13,Business,Free,16,0.35,6,2,5,0
590,30,Male,Mumbai,Mobile,26.97,11,Web Dev,Premium,51,0.05,7,2,5,0
591,45,Other,Hyderabad,Desktop,11.43,18,Design,Basic,41,0.17,6,4,4,1
592,42,Female,Mumbai,Desktop,9.33,11,AI/ML,Premium,16,0.67,8,2,5,0
593,50,Other,Delhi,Tablet,11.2,1,Design,Basic,42,0.13,7,3,5,0
594,55,Female,Bangalore,Tablet,7.22,15,Web Dev,Premium,26,0.13,7,2,4,0
595,23,Female,Chennai,Desktop,16.79,10,Data Science,Free,27,0.35,5,1,4,0
596,49,Other,Hyderabad,Desktop,5.28,4,AI/ML,Free,58,0.09,4,2,1,0
597,38,Female,Bangalore,Tablet,24.71,6,Design,Free,38,0.33,0,0,5,0
598,33,Female,Chennai,Mobile,7.54,2,Data Science,Premium,0,0.97,1,4,1,0
599,38,Male,Chennai,Desktop,18.34,17,Data Science,Premium,15,0.02,9,0,5,0
600,28,Female,Delhi,Tablet,4.63,12,Business,Premium,2,0.83,0,2,5,0
601,54,Female,Mumbai,Tablet,29.38,5,Web Dev,Free,14,0.99,8,0,2,0
